Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
OPRE,6393,0W1,,7,5,,1,,,1,,,,,,,,,,0,"Cavusoglu, Huseyin","Zhu, Yan",,,,
OPRE,6398,002,,4,2,4,2,,1,1,,,,,2,,,,,0,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,
OPRE,7351,0H1,,,,,,,,,,,,,,14,,,,0,"Sethi, Suresh",,,,,
PA,3333,001,10,7,4,,,,,,,,,,2,,,,,0,"Hoang, Thanh T",,,,,
PA,3378,001,,6,,1,3,,,,,,,,2,,,,,0,"Gorina, Evgenia","Ferrero, Federico J",,,,
PA,3379,001,,7,1,,1,,,,,,,,1,,,,,1,"Cline, Ravin R",,,,,
PA,3380,0W1,17,14,,5,3,,,,,1,,,4,,,,,1,"Rafi, Ahmed",,,,,
PA,4351,501,,30,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,4355,001,6,3,6,2,1,1,,1,,,,,1,,,,,0,"Russell, Allison","Egukawhore, Oghenekome",,,,
PA,4390,001,5,7,1,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,4396,0W1,27,4,1,,,1,1,,,,,1,3,,,,2,0,"Maxwell, Sarah P",,,,,
PA,6315,501,,20,6,,1,,,,,,,,,,,,,2,"Harrington, James",,,,,
PA,6326,0E1,,12,,,,,,,,,,,1,,,,,0,"McCaskill, John R",,,,,
PA,6342,501,,6,,,2,,,,,,,,,,,,,3,"Benavides, Teodoro J",,,,,
PA,6345,001,,23,,,3,,,,,,,,,,,,1,0,"Sabharwal, Meghna","Sharma, Namrta",,,,
PA,6348,0W1,,27,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6370,001,,8,1,,1,,,,,,,,,,,,,0,"Battaglio, Randy P",,,,,
PA,6374,0W1,,17,3,,3,,,,,,,,,,,,,2,"Searing, Elizabeth",,,,,
PA,6386,501,,19,,,2,,,,,,,,,,,,,1,"Sabharwal, Meghna",,,,,
PA,6389,0W1,,10,4,,,,,,,,,,1,,,,,1,"Russell, Allison","Oh, Seongdeok","Egukawhore, Oghenekome",,,
PA,6399,501,,20,,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PHIL,1301,001,16,70,24,16,38,19,10,8,7,,3,5,10,,,,,10,"Bambach, Charles","Sampson, Eric","Dunbar, Amanda R","Brown, Derek W","Bensinger, Justin F",
PHIL,1306,001,10,40,24,18,14,7,3,,1,,1,,1,,,,,1,"Ren, Songyao","Williams, Sunshine A","Ghahari Kermani, Arash",,,
PHIL,1307,001,23,9,,,4,,,5,,,,,2,,,,,0,"Amato, Lawrence A",,,,,
PHIL,2303,001,4,3,2,3,2,,3,6,2,2,3,1,14,,,,,4,"Escalante, Elizabeth R",,,,,
PHIL,2317,001,1,21,,2,7,,2,3,,,2,,2,,,,,0,"Amato, Lawrence A",,,,,
PHIL,3309,001,7,9,,,7,,,2,,,2,,,,,,1,1,"Amato, Lawrence A",,,,,
PHIL,3320,001,1,16,7,3,,1,1,,,,,,,,,,1,0,"Davies, Katherine",,,,,
PHIL,3324,501,1,1,2,,1,,2,,1,4,,,2,,,,1,1,"Brown, Matthew",,,,,
PHIL,3328,501,2,3,,,2,1,3,,,,,,3,,,,1,0,"Brown, Matthew",,,,,
PHIL,4322,001,11,13,,,1,,,1,,1,1,,1,,,,1,0,"Amato, Lawrence A",,,,,
PHIL,6390,501,,6,,2,1,,,,,,,,,,,,1,0,"Davies, Katherine",,,,,
PHYS,1301,001,20,31,29,31,28,16,15,18,8,5,6,2,6,,,,,4,"Khan, Amena","Chinthak Murali, .","Koirala, Pawan",,,
PHYS,1301,002,27,17,23,14,7,5,7,9,3,1,1,2,2,,,,,3,"Du, Shengwang","Koirala, Pawan",,,,
PHYS,1302,001,42,13,14,21,7,16,9,8,3,5,3,1,13,,,,,5,"Saleh, Lamya","Mahmud, Mohammad M",,,,
PHYS,1302,501,6,17,6,6,10,6,6,7,3,4,3,4,2,,,,,4,"Sun, Kuei","Mahmud, Mohammad M",,,,
PHYS,2125,101,1,22,3,,1,,,1,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Mishra, Aditya K",,,
PHYS,2125,102,6,22,1,,,,,,,1,,,,,,,,0,"Sun, Kuei","Khan, Amena","Mishra, Aditya K",,,
PHYS,2125,103,2,24,,,1,1,,,,,,1,1,,,,,0,"Sun, Kuei","Khan, Amena","Dowarah, Sasanka",,,
PHYS,2125,104,,28,,,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Aker, Adam",,,
PHYS,2125,105,3,17,5,,,,,,,,,,,,,,,4,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,
PHYS,2125,106,7,17,1,1,,,1,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,107,,22,4,1,1,,,,2,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,108,7,23,,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Aker, Adam",,,
PHYS,2125,109,4,21,1,,,,1,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Romero, Angel E",,,
PHYS,2125,110,4,24,1,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Dowarah, Sasanka",,,
PHYS,2125,111,4,15,5,4,,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,
PHYS,2125,112,2,20,2,3,,,,1,,,,,,,,,1,0,"Sun, Kuei","Khan, Amena","Romero, Angel E",,,
PHYS,2125,113,4,19,1,1,1,,2,,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,114,5,19,3,1,,1,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Zhao, Kehui",,,
PHYS,2125,115,,24,1,3,,,1,,,,,,,,,,1,0,"Sun, Kuei","Khan, Amena","Ryan, Conor",,,
PHYS,2125,116,5,15,5,2,,2,,1,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,
PHYS,2125,117,2,23,3,,1,,1,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,118,4,23,1,,,,,,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,119,5,23,1,1,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sooriyaarachchi, Vinu K",,,
PHYS,2125,120,6,21,1,1,,1,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Ryan, Conor",,,
PHYS,2125,121,1,22,3,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sooriyaarachchi, Vinu K",,,
PHYS,2125,122,6,22,,1,,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,
PHYS,2125,123,,25,1,1,1,,,,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,
PHYS,2125,124,1,19,,,,,,,,,,1,2,,,,,2,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,
PHYS,2125,125,3,20,1,,1,,1,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,126,1,19,4,4,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,
PHYS,2125,127,3,24,1,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,128,4,19,4,2,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,129,5,23,,1,,,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bera, Avijit",,,
PHYS,2125,130,6,24,,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,
PHYS,2125,131,3,26,1,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,
PHYS,2125,132,6,18,1,,1,,1,,,,1,,1,,,,,1,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,
PHYS,2125,133,2,19,7,1,,,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bera, Avijit",,,
PHYS,2125,134,3,24,,1,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,135,2,22,,1,1,,,1,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,
PHYS,2125,136,4,11,2,2,1,,,1,,,,,2,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,
PHYS,2125,601,1,19,2,1,,1,1,,,1,2,,,,,,,2,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,
PHYS,2125,602,1,22,1,2,,,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Zhao, Kehui",,,
PHYS,2125,603,5,16,1,2,1,2,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,604,,17,,1,1,1,,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,
PHYS,2125,605,2,13,,,1,2,2,,1,,,,2,,,,,1,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,606,3,20,,,,,,,,,,1,,,,,,0,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,
PHYS,2125,607,5,20,,,,1,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,
PHYS,2125,608,1,17,1,1,1,2,2,,,2,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2126,101,12,13,,2,1,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,
PHYS,2126,102,8,15,4,,1,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,
PHYS,2126,103,10,14,,3,,,,,,1,,,2,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,
PHYS,2126,104,6,11,5,1,,,,1,1,,,,2,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,
PHYS,2126,105,20,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,
PHYS,2126,106,4,14,7,3,2,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Bowler, Melanie H",,,
PHYS,2126,107,21,6,2,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,
PHYS,2126,108,17,9,2,,,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,
PHYS,2126,109,9,13,,,1,,,1,,,,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,
PHYS,2126,110,14,4,1,2,3,,,,,1,1,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,
PHYS,2126,111,18,1,,,,,,,,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,
PHYS,2126,112,20,7,1,,,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,
PHYS,2126,113,11,8,3,2,1,3,,,,1,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,
PHYS,2126,114,26,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,
PHYS,2126,115,18,7,1,1,,,1,,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,
PHYS,2126,116,22,2,3,2,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,
PHYS,2126,117,11,7,5,4,1,,,1,,,,1,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,
PHYS,2126,118,8,12,4,1,4,,,,,,,,1,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,
PHYS,2126,119,6,2,5,,1,,,1,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,
PHYS,2126,120,10,10,3,1,,1,,,,,,,3,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,
PHYS,2126,121,10,9,4,2,,,1,,,2,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,
PHYS,2126,124,11,10,1,1,2,1,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,
PHYS,2126,125,19,4,,2,,1,,1,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,
PHYS,2303,001,1,1,,1,3,1,,,,,,3,2,,,,,2,"Saleh, Lamya","Kakani, Vivek M",,,,
PHYS,2325,001,7,54,8,13,38,13,10,22,9,1,5,2,9,,,,,8,"Kadala, Roger",,,,,
PHYS,2325,002,12,4,3,4,8,3,4,3,4,1,1,4,4,,,,,4,"Shi, Xiaoyan","Kakani, Vivek M",,,,
PHYS,2325,003,31,110,23,10,32,5,9,11,3,2,5,2,,,,,,5,"Slinker, Jason D","McMullen, Reema",,,,
PHYS,2325,004,10,33,9,7,26,11,10,25,5,2,6,,8,,,,,12,"Kadala, Roger","Patel, Ruskin",,,,
PHYS,2325,005,60,29,13,6,17,1,6,4,2,1,4,1,2,,,,,3,"Solanki, Rahulkumar","Bhattacharjee, Koustubh",,,,
PHYS,2325,006,18,18,18,13,13,13,10,9,9,4,2,4,2,,,,1,10,"Penev, Kaloyan","Bhattacharjee, Koustubh",,,,
PHYS,2326,001,,35,8,10,16,10,12,9,17,,9,1,15,,,,,6,"Da Silveira Rodrigues, Fabiano","Asaadzade, Asiye",,,,
PHYS,2326,002,5,47,18,24,21,20,1,3,2,,,,2,,,,,2,"Lumata, Lloyd",,,,,
PHYS,2326,501,,19,,,42,,,20,,,21,,24,,,,2,14,"Glosser, Robert","Marder, Andrew A",,,,
PHYS,3312,001,4,5,2,6,6,4,4,2,5,,,,2,,,,1,3,"Kesden, Michael H","Schussler, Joshua A",,,,
PHYS,3411,001,5,5,1,4,3,1,1,1,,,,,1,,,,1,3,"Macalevey, Paul J","Xie, Yunan",,,,
PHYS,3427,501,,23,,,10,,,4,,,,,3,,,,,0,"Fung, Albert","Adams, Austen C",,,,
PHYS,4302,001,1,5,,3,2,3,7,2,2,2,2,,,,,,,1,"Gartstein, Yuri","Zhou, Xiaohe",,,,
PHYS,4311,001,,12,,,3,,,4,,,4,,5,,,,,2,"Ambia Garrido, Joaquin","Patel, Ruskin",,,,
PHYS,4328,001,3,4,1,6,2,,7,,1,,1,,,,,,,0,"Malko, Anton V","Marder, Andrew A",,,,
PHYS,4373,001,3,9,4,,,,,,,,,,,,,,,0,"Sun, Kuei","Wettasinghe, Ashan P",,,,
PHYS,4392,001,6,12,11,,5,,,1,,,,,1,,,,1,1,"King, Lindsay J","Agashe, Anish N",,,,
PHYS,5302,001,,4,4,4,7,1,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,
PHYS,5313,001,,5,,,5,,,1,,,,,,,,,1,0,"Kolodrubetz, Michael","Zheng, Yangzi",,,,
PHYS,5320,001,,5,,,7,,,4,,,,,1,,,,,1,"Anderson, Phillip C","Schussler, Joshua A",,,,
PHYS,5395,001,,10,1,3,,,,,,,,,,,,,,0,"Ishak-Boushaki, Mustapha","Agashe, Anish N",,,,
PPOL,4314,001,7,21,3,1,1,4,,,,,,,1,,,,,1,"Boots, Denise P","Maduforo, Kate E",,,,
PPOL,4396,001,,,2,1,1,2,,1,,1,,,2,,,,,0,"Kosiewicz, Holly",,,,,
PPPE,6321,501,,6,3,5,2,2,,,,,,,,,,,,1,"Kim, Dohyeong",,,,,
PPPE,6342,001,,9,2,2,,,,,,,,,,,,,,0,"Gorina, Evgenia",,,,,
PPPE,6347,001,,9,2,2,,,,,,,,,,,,,,1,"Miller, Banks",,,,,
PSCI,3310,001,,33,3,1,1,2,,,,,,,1,,,,,0,"McCaskill, John R",,,,,
PSCI,3322,001,8,14,19,28,11,16,6,3,7,,4,,10,,,,,2,"Miller, Banks","Dzanie, Raphael K","Medhi, Kashmiri",,,
PSCI,3322,HN1,3,10,7,2,1,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,
PSCI,3333,001,1,6,7,23,23,12,5,6,2,,,,2,,,,,1,"Stewart, Marianne","Eaton, John M",,,,
PSCI,3350,001,12,14,9,18,13,5,,1,1,1,,,3,,,,,3,"Stewart, Marianne","Elmore, Naela",,,,
PSCI,3362,001,7,8,2,1,9,1,7,12,4,,4,3,15,,,,,8,"Brunell, Thomas","Khalid, Arslan","Khan, Humza",,,
PSCI,4304,001,2,10,8,6,7,5,2,1,2,,1,,1,,,,,2,"Lowry, Robert C","Gutierrez Mannix, Carlos Daniel",,,,
PSCI,4316,001,7,14,15,7,8,12,5,1,,,3,2,1,,,,,0,"Cordell, Rebecca","Shin, Hanna",,,,
PSCI,4320,001,14,19,10,5,3,4,1,5,,2,2,,4,,,,,3,"Santoro, Lauren A","Widner, Katie",,,,
PSCI,4348,001,14,18,13,7,10,4,1,2,2,,,,2,,,,,1,"Cordell, Rebecca","Shi, Min",,,,
PSCI,4356,001,,8,17,7,9,2,3,2,,2,1,2,,,,,,1,"Peinhardt, Clint W","Noe, Ricardo",,,,
PSCI,4364,001,18,7,8,1,3,1,2,1,1,,,1,1,,,,,1,"Modjarrad, Shahin S",,,,,
PSCI,4370,HH1,,46,,1,,,,1,,,1,,,,,,,0,"Chin, Michelle L","Dow, Douglas C","Badu-Nimako, Yvette","Piazza, John","Shipp, Rebecca","Snead, Adrian"
PSCI,4372,HH1,,49,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,
PSCI,4373,HH1,,48,,,,,,,,,,,,,,,,1,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Burnett, Gregory","Shafqat, Sahar","Mbyirukira, Shema"
PSCI,4396,001,,1,,3,,2,1,,1,1,,,4,,,,,0,"Kosiewicz, Holly",,,,,
PSCI,4396,HN1,1,17,,,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,
PSCI,4V66,501,13,5,,,,,,,,,,,,,,,,0,"Seagroves, Tony A",,,,,
PSCI,6302,501,,2,3,1,2,2,2,1,,,,,,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,
PSCI,6308,0W1,,14,3,,,,,,,,,,1,,,,2,0,"Saibene, Paola",,,,,
PSCI,6319,001,,17,1,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,
PSCI,6324,001,,2,2,1,3,1,,,,,,,,,,,,2,"Lowry, Robert C",,,,,
PSCI,6328,501,,8,,1,,,,,,,,,,,,,1,0,"Sobolev, Anton",,,,,
PSCI,6342,001,,7,3,,2,,,,,,,,1,,,,,0,"Cheruvu, Sivaram",,,,,
PSCI,6347,001,,15,5,1,,,,,,,,,,,,,,1,"Miller, Banks",,,,,
PSY,2301,002,,52,26,11,7,9,6,1,3,2,3,1,6,,,,,2,"Brody, Salena M","DeBrabander, Kilee M",,,,
PSY,2301,003,5,17,8,12,19,12,8,9,7,4,7,3,14,,,,,4,"Atchison, Kristin J","Platt, Kristen N",,,,
PSY,2301,004,,13,6,10,13,12,10,14,7,6,8,2,24,,,,,2,"Atchison, Kristin J","Nguyen, Linh Thi D",,,,
PSY,2301,0W1,,52,24,17,21,11,9,4,3,3,1,1,,,,,,1,"Sasson, Noah J","Jones, Desiree",,,,
PSY,2301,0W2,,43,27,14,14,8,4,4,5,2,2,1,6,,,,,0,"Brody, Salena M","Lilly, Hsien",,,,
PSY,2301,HN1,15,1,4,,5,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,
PSY,2314,001,17,25,19,14,16,8,2,,4,1,2,1,3,,,,,1,"Atchison, Kristin J","Padilla Cardoso, Mayra A",,,,
PSY,2317,001,,1,2,1,3,5,2,4,4,2,,2,5,,,,,4,"Juhn, Nancy H","De La Cerda, Callie B","Heard, Matthew J",,,
PSY,2317,002,1,4,5,4,4,5,6,1,3,3,1,3,9,,,,,4,"Juhn, Nancy H","Heard, Matthew J","De La Cerda, Callie B",,,
PSY,2317,0W1,19,27,8,12,2,5,4,3,2,,4,,1,,,,,2,"Schwark, Gayle","Govindaraj, Sharnya",,,,
PSY,3100,001,8,5,1,,,,,,,,,,,,,,,0,"Choate, Michael J","Krawietz, Paul",,,,
PSY,3310,001,6,33,28,15,21,11,7,6,7,2,2,2,8,,,,,2,"Nelson Taylor, Jackie A","Heinrich, Melissa D",,,,
PSY,3310,0W1,,82,2,1,19,1,1,2,,,,,1,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,
PSY,3324,001,3,5,4,2,5,2,1,2,2,1,1,,2,,,,,0,"Prager, Karen",,,,,
PSY,3331,001,4,11,11,8,15,10,9,8,5,5,2,3,3,,,,,1,"Kane, Heidi S","Millward, Kennedy A",,,,
PSY,3331,0H1,,93,13,4,9,1,2,3,1,,2,,1,,,,,1,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,
PSY,3332,001,4,8,6,6,9,2,3,1,1,,,2,3,,,,,0,"Drew, Linda M","Hafiz, Mariam",,,,
PSY,3333,001,3,28,23,9,13,3,3,6,4,1,,,1,,,,,1,"Ybarra, Regina K",,,,,
PSY,3339,0H1,,55,10,5,7,2,1,3,1,1,1,,1,,,,,4,"Huxtable-Jester, Karen J","Zhu, Yiyi",,,,
PSY,3342,501,1,52,,,11,,,,,,,,2,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,
PSY,3360,001,6,16,14,25,16,21,10,9,2,1,3,,3,,,,,1,"Assmann, Peter","Pattisapu, Candice N",,,,
PSY,3361,001,34,38,2,11,13,3,7,6,,,5,,,,,,1,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,
PSY,3361,002,2,8,12,7,8,17,13,10,8,9,4,2,4,,,,,4,"Wig, Gagandeep S","Holmes, Melanie C",,,,
PSY,3362,001,4,4,5,2,4,5,2,4,,1,,,,,,,,0,"Atchison, Kristin J","Monroe, Anthony J",,,,
PSY,3392,001,25,22,11,9,9,4,2,4,3,,1,,1,,,,,5,"Schwark, Gayle","Rakic, Jelena",,,,
PSY,3392,0W1,85,29,5,7,3,2,2,,,,1,,3,,,,,3,"Grant, Meridith G",,,,,
PSY,3393,001,1,5,,,1,2,,3,,,1,,2,,,,,4,"Dowling, Walter J","Gryder, Kieth",,,,
PSY,3393,002,,5,3,2,3,2,1,1,,,,,,,,,,2,"Park, Jiyoung","Lundie, Michael J",,,,
PSY,3393,003,17,3,,1,,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,
PSY,3393,004,,4,2,2,3,3,2,,,,,,,,,,,0,"Ybarra, Regina K","Skolasinska, Paulina A",,,,
PSY,3393,005,11,4,2,1,1,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,
PSY,3393,0W1,2,10,5,3,3,,,,,,,,,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,
PSY,3393,0W2,,8,6,4,4,,,,,,,,1,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,
PSY,3393,501,,5,,2,,,,1,,,,2,,,,,,6,"Tillman, Gail D","Sherard, Glenn H",,,,
PSY,4323,001,3,5,9,7,9,4,2,3,3,1,1,,1,,,,,0,"Park, Jiyoung",,,,,
PSY,4324,001,4,16,3,1,3,,,1,,1,1,,1,,,,,1,"Brody, Salena M",,,,,
PSY,4331,001,4,18,9,8,11,9,2,1,1,1,1,,1,,,,3,3,"Prager, Karen",,,,,
PSY,4343,001,21,21,12,11,9,4,4,5,1,1,,,2,,,,,4,"Ybarra, Regina K","Taylor, Mackenzie B",,,,
PSY,4343,002,15,27,11,7,12,7,4,1,2,2,1,2,2,,,,,2,"Ybarra, Regina K","Taylor, Mackenzie B",,,,
PSY,4343,0W1,,39,20,28,19,9,12,8,7,4,1,1,,,,,,3,"Pinkham, Amy E","Behboudi, Mohammad Hossein",,,,
PSY,4343,HN1,6,15,2,1,1,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,
PSY,4346,0W1,75,40,13,4,6,2,2,2,,,,1,5,,,,,2,"Gentsch, Joanna K","Wilder, Siri","Zhu, Yiyi",,,
PSY,4359,001,,,5,6,4,1,4,5,1,,1,,2,,,,,2,"Natu, Vaidehi S","Kim, Hyun-Woong",,,,
PSY,4365,001,1,29,1,,6,,,1,,,,,2,,,,,0,"Dowling, Walter J","Gryder, Kieth","Raman, Rachna","Vu, Katrina D",,
PSY,4372,001,22,17,5,1,1,,,,,,,,,,,,,1,"Compton, Kristi L",,,,,
PSY,4377,501,2,16,3,,,,1,,1,,,,1,,,,,0,"Stilwell, John Q",,,,,
PSY,4386,001,1,3,6,3,4,4,3,1,1,,,,1,,,,,2,"Basak, Chandramallika",,,,,
PSY,4V90,001,5,4,,1,1,,,,1,,,,,,,,,1,"Lee, Yune S",,,,,
PSY,4V90,002,,1,3,3,2,6,1,3,1,1,,,,,,,,1,"Drew, Linda M",,,,,
PSY,4V90,003,6,5,1,4,,,,,,,,,,,,,,0,"Kent, Jerillyn",,,,,
PSYC,6352,001,,14,,1,1,,,,,,,,,,,,,0,"Krawczyk, Daniel C",,,,,
PSYC,6376,001,,9,1,,,,,,,,,,,,,,,0,"Park, Bo Kyung",,,,,
REAL,3305,001,,2,,,4,,,6,,,1,,2,,,,,0,"Guttery, Randall",,,,,
REAL,3305,002,1,1,,,3,2,,5,2,,5,,3,,,,,0,"Guttery, Randall",,,,,
REAL,3305,501,,,,,2,,,5,,,,,4,,,,,0,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,
REAL,4321,501,,4,1,2,5,4,,5,2,,,1,,,,,,0,"Hedgecock, Blake M",,,,,
REAL,6321,5H1,,3,2,,9,,,2,,,,,1,,,,,0,"Guttery, Randall",,,,,
RELS,2316,001,3,5,,1,3,,,,,,,,,,,,,0,"Gray, Megan L",,,,,
RELS,3373,0W1,21,4,1,,2,1,1,,,,1,,3,,,,,1,"Asfaw, Sirak T",,,,,
RELS,4390,001,3,9,,2,1,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,
RHET,1302,001,2,3,1,,3,1,1,2,1,,,1,2,,,,,2,"Treat, Richard D",,,,,
RHET,1302,002,5,8,3,,,,,,,,,,,,,,,3,"Hasan, Syeda Nadia",,,,,
RHET,1302,004,2,3,4,1,2,2,1,2,1,,,,1,,,,,0,"Treat, Richard D",,,,,
RHET,1302,005,5,6,5,,1,,,,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,
RHET,1302,008,6,3,1,,,3,,1,,,,1,3,,,,,0,"Brazeal, Lauren",,,,,
RHET,1302,009,1,3,1,,3,,,,4,2,,,5,,,,,0,"Siddiqui, Rifat R",,,,,
RHET,1302,010,,,2,1,1,,1,3,1,,,,7,,,,,1,"Yu, Katherine",,,,,
RHET,1302,011,6,3,2,,,3,,,1,,,,4,,,,,0,"Brazeal, Lauren",,,,,
RHET,1302,014,3,2,1,1,4,1,,,1,1,,,3,,,,,2,"Hill, Justin T",,,,,
